GEO_ID,NAME,S2704_C03_001E,S2704_C03_006E,S2704_C03_002E,S2704_C03_010E,state,county
0500000US12055,"Highlands County, Florida",55.8,22.0,38.7,5.1,12,055
0500000US12057,"Hillsborough County, Florida",32.8,18.5,16.1,2.9,12,057
0500000US12059,"Holmes County, Florida",43.1,22.8,24.2,2.7,12,059
0500000US12061,"Indian River County, Florida",48.3,15.8,35.5,4.0,12,061
0500000US12063,"Jackson County, Florida",48.1,27.2,25.0,3.9,12,063
0500000US12065,"Jefferson County, Florida",47.9,23.4,28.3,4.9,12,065
0500000US12067,"Lafayette County, Florida",48.0,27.2,23.5,2.9,12,067
0500000US12069,"Lake County, Florida",41.8,15.7,28.2,4.1,12,069
0500000US12071,"Lee County, Florida",43.6,16.5,29.8,3.3,12,071
0500000US12073,"Leon County, Florida",28.0,14.2,15.3,2.2,12,073
0500000US12075,"Levy County, Florida",48.4,23.9,27.9,4.8,12,075
0500000US12077,"Liberty County, Florida",41.5,25.3,20.0,3.0,12,077
0500000US12079,"Madison County, Florida",48.4,26.1,26.0,4.5,12,079
0500000US12081,"Manatee County, Florida",41.4,13.9,29.3,3.4,12,081
0500000US12083,"Marion County, Florida",48.7,20.6,31.3,4.8,12,083
0500000US12085,"Martin County, Florida",42.5,12.6,32.7,3.5,12,085
0500000US12086,"Miami-Dade County, Florida",33.5,22.9,17.0,0.8,12,086
0500000US12087,"Monroe County, Florida",36.4,13.5,24.9,3.5,12,087
0500000US12089,"Nassau County, Florida",38.2,14.5,25.3,3.4,12,089
0500000US12091,"Okaloosa County, Florida",33.6,14.0,18.7,6.5,12,091
0500000US12093,"Okeechobee County, Florida",46.1,25.7,23.1,4.3,12,093
0500000US12095,"Orange County, Florida",28.3,16.9,13.3,2.1,12,095
0500000US12097,"Osceola County, Florida",35.5,23.0,14.9,2.5,12,097
0500000US12099,"Palm Beach County, Florida",36.7,14.3,24.8,1.9,12,099
0500000US12101,"Pasco County, Florida",39.3,18.0,23.9,4.0,12,101
0500000US12103,"Pinellas County, Florida",38.4,14.4,26.6,3.6,12,103
0500000US12105,"Polk County, Florida",40.1,21.4,21.8,2.8,12,105
0500000US12107,"Putnam County, Florida",54.9,31.7,27.9,4.4,12,107
0500000US12109,"St. Johns County, Florida",28.9,8.2,21.6,3.2,12,109
0500000US12111,"St. Lucie County, Florida",42.5,18.7,25.9,4.3,12,111
0500000US12113,"Santa Rosa County, Florida",32.1,12.2,19.0,5.5,12,113
0500000US12115,"Sarasota County, Florida",46.0,10.7,37.7,3.5,12,115
0500000US12117,"Seminole County, Florida",28.4,12.7,17.1,2.3,12,117
0500000US12119,"Sumter County, Florida",71.1,12.6,62.4,6.8,12,119
0500000US12121,"Suwannee County, Florida",48.2,26.7,26.2,3.8,12,121
0500000US12123,"Taylor County, Florida",51.9,30.2,25.6,5.9,12,123
0500000US12125,"Union County, Florida",44.8,27.6,18.6,3.2,12,125
0500000US12127,"Volusia County, Florida",41.8,18.0,26.7,3.8,12,127
0500000US12129,"Wakulla County, Florida",34.2,16.3,19.2,4.2,12,129
0500000US12131,"Walton County, Florida",36.2,16.0,21.9,3.6,12,131
0500000US12133,"Washington County, Florida",43.3,22.9,24.0,4.2,12,133
0500000US13001,"Appling County, Georgia",45.0,29.1,21.5,1.7,13,001
0500000US13003,"Atkinson County, Georgia",44.8,32.9,15.7,1.1,13,003
0500000US13005,"Bacon County, Georgia",44.2,27.5,19.9,2.5,13,005
0500000US13007,"Baker County, Georgia",50.6,30.6,29.8,1.8,13,007
0500000US13009,"Baldwin County, Georgia",35.4,17.6,20.9,1.3,13,009
0500000US13011,"Banks County, Georgia",35.4,18.1,19.9,1.7,13,011
0500000US13013,"Barrow County, Georgia",31.8,19.0,14.6,1.6,13,013
0500000US13015,"Bartow County, Georgia",28.8,15.4,15.2,1.9,13,015
0500000US13017,"Ben Hill County, Georgia",47.0,29.4,22.4,2.2,13,017
0500000US13019,"Berrien County, Georgia",44.0,27.2,22.5,3.2,13,019
0500000US13021,"Bibb County, Georgia",42.6,28.0,19.0,2.5,13,021
0500000US13023,"Bleckley County, Georgia",42.4,26.4,21.4,4.3,13,023
0500000US13025,"Brantley County, Georgia",41.6,24.5,19.9,3.7,13,025
0500000US13027,"Brooks County, Georgia",44.0,24.5,24.7,4.5,13,027
0500000US13029,"Bryan County, Georgia",24.6,11.1,11.4,4.7,13,029
0500000US13031,"Bulloch County, Georgia",31.2,18.8,13.7,1.8,13,031
0500000US13033,"Burke County, Georgia",38.6,23.9,19.4,3.6,13,033
0500000US13035,"Butts County, Georgia",35.9,20.3,20.4,2.3,13,035
0500000US13037,"Calhoun County, Georgia",47.7,28.9,25.0,0.8,13,037
0500000US13039,"Camden County, Georgia",37.1,19.4,18.6,5.3,13,039
0500000US13043,"Candler County, Georgia",42.9,27.4,20.7,3.5,13,043
0500000US13045,"Carroll County, Georgia",32.7,19.5,16.7,1.7,13,045
0500000US13047,"Catoosa County, Georgia",34.0,15.7,20.7,2.5,13,047
0500000US13049,"Charlton County, Georgia",44.9,29.2,19.7,2.5,13,049
0500000US13051,"Chatham County, Georgia",35.4,19.0,18.3,3.5,13,051
0500000US13053,"Chattahoochee County, Georgia",27.5,17.9,10.3,4.2,13,053
0500000US13055,"Chattooga County, Georgia",51.8,34.8,26.3,2.3,13,055
0500000US13057,"Cherokee County, Georgia",25.1,9.9,16.0,1.8,13,057
0500000US13059,"Clarke County, Georgia",25.1,13.5,13.3,1.5,13,059
0500000US13061,"Clay County, Georgia",53.0,25.4,30.7,3.4,13,061
0500000US13063,"Clayton County, Georgia",37.8,26.9,12.5,2.8,13,063
0500000US13065,"Clinch County, Georgia",38.9,24.9,17.9,1.1,13,065
0500000US13067,"Cobb County, Georgia",24.0,11.2,13.5,1.9,13,067
0500000US13069,"Coffee County, Georgia",40.7,25.7,18.1,1.9,13,069
0500000US13071,"Colquitt County, Georgia",41.5,28.1,18.4,2.2,13,071
0500000US13073,"Columbia County, Georgia",27.6,10.1,16.1,5.9,13,073
0500000US13075,"Cook County, Georgia",40.4,27.8,17.5,2.1,13,075
0500000US13077,"Coweta County, Georgia",27.8,13.2,16.1,2.3,13,077
0500000US13079,"Crawford County, Georgia",44.1,23.6,28.3,2.4,13,079
0500000US13081,"Crisp County, Georgia",48.4,30.7,23.6,3.3,13,081
0500000US13083,"Dade County, Georgia",32.5,13.7,23.0,2.4,13,083
0500000US13085,"Dawson County, Georgia",31.3,12.4,20.9,1.5,13,085
0500000US13087,"Decatur County, Georgia",48.4,32.4,21.1,2.3,13,087
0500000US13089,"DeKalb County, Georgia",30.6,18.2,14.1,2.2,13,089
0500000US13091,"Dodge County, Georgia",42.3,24.2,26.9,1.9,13,091
0500000US13093,"Dooly County, Georgia",41.9,22.3,28.1,1.3,13,093
0500000US13095,"Dougherty County, Georgia",48.3,32.7,19.5,3.5,13,095
0500000US13097,"Douglas County, Georgia",30.6,17.8,13.3,2.9,13,097
0500000US13099,"Early County, Georgia",45.0,27.5,22.0,1.3,13,099
0500000US13101,"Echols County, Georgia",38.7,25.8,16.3,1.8,13,101
0500000US13103,"Effingham County, Georgia",26.8,12.7,14.1,4.0,13,103
0500000US13105,"Elbert County, Georgia",48.3,28.2,26.1,2.6,13,105
0500000US13107,"Emanuel County, Georgia",45.9,32.1,18.2,1.6,13,107
0500000US13109,"Evans County, Georgia",47.7,32.6,21.4,1.9,13,109
0500000US13111,"Fannin County, Georgia",49.0,20.2,33.3,3.2,13,111
0500000US13113,"Fayette County, Georgia",28.1,9.0,19.8,3.1,13,113
0500000US13115,"Floyd County, Georgia",37.9,21.6,19.4,1.7,13,115
0500000US13117,"Forsyth County, Georgia",17.6,6.1,12.8,0.8,13,117
0500000US13119,"Franklin County, Georgia",39.9,23.9,21.4,2.0,13,119
0500000US13121,"Fulton County, Georgia",26.4,15.4,13.0,1.6,13,121
0500000US13123,"Gilmer County, Georgia",46.1,20.3,28.7,3.6,13,123
0500000US13125,"Glascock County, Georgia",50.5,35.5,18.4,2.9,13,125
0500000US13127,"Glynn County, Georgia",39.8,17.8,24.6,2.9,13,127
0500000US13129,"Gordon County, Georgia",33.6,18.2,18.8,1.5,13,129
0500000US13131,"Grady County, Georgia",44.9,28.0,21.0,3.3,13,131
0500000US13133,"Greene County, Georgia",42.0,14.7,32.5,1.8,13,133
0500000US13135,"Gwinnett County, Georgia",26.3,16.0,11.3,1.6,13,135
0500000US13137,"Habersham County, Georgia",37.3,20.3,20.8,2.4,13,137
0500000US13139,"Hall County, Georgia",32.3,17.9,16.6,1.7,13,139
0500000US13141,"Hancock County, Georgia",56.2,31.1,34.2,2.5,13,141
0500000US13143,"Haralson County, Georgia",38.3,23.0,18.7,3.0,13,143
0500000US13145,"Harris County, Georgia",32.7,13.4,21.0,4.1,13,145
0500000US13147,"Hart County, Georgia",39.8,16.8,25.7,3.4,13,147
0500000US13149,"Heard County, Georgia",46.6,28.9,23.1,2.0,13,149
0500000US13151,"Henry County, Georgia",29.0,15.5,13.5,3.8,13,151
0500000US13153,"Houston County, Georgia",32.8,16.5,16.0,6.2,13,153
0500000US13155,"Irwin County, Georgia",40.3,22.2,20.6,1.5,13,155
0500000US13157,"Jackson County, Georgia",29.6,15.1,16.9,2.1,13,157
0500000US13159,"Jasper County, Georgia",39.4,22.3,20.2,1.3,13,159
0500000US13161,"Jeff Davis County, Georgia",38.4,25.1,17.8,3.2,13,161
0500000US13163,"Jefferson County, Georgia",49.0,32.2,22.5,3.1,13,163
0500000US13165,"Jenkins County, Georgia",45.8,27.2,28.6,4.1,13,165
0500000US13167,"Johnson County, Georgia",49.3,30.3,24.0,3.7,13,167
0500000US13169,"Jones County, Georgia",37.0,20.3,20.3,3.2,13,169
0500000US13171,"Lamar County, Georgia",35.8,20.2,19.2,2.7,13,171
0500000US13173,"Lanier County, Georgia",40.0,23.4,19.3,5.4,13,173
0500000US13175,"Laurens County, Georgia",42.3,22.9,24.8,3.7,13,175
0500000US13177,"Lee County, Georgia",29.1,15.1,15.5,2.0,13,177
0500000US13179,"Liberty County, Georgia",36.9,23.0,13.0,8.0,13,179
0500000US13181,"Lincoln County, Georgia",50.5,25.3,29.1,3.9,13,181
0500000US13183,"Long County, Georgia",35.1,21.6,11.3,4.7,13,183
0500000US13185,"Lowndes County, Georgia",35.5,22.0,15.6,3.3,13,185
0500000US13187,"Lumpkin County, Georgia",30.4,12.6,20.3,2.3,13,187
0500000US13189,"McDuffie County, Georgia",46.4,27.9,22.7,3.2,13,189
0500000US13191,"McIntosh County, Georgia",51.3,24.6,34.0,2.2,13,191
0500000US13193,"Macon County, Georgia",48.9,34.1,22.3,2.2,13,193
0500000US13195,"Madison County, Georgia",39.0,24.2,19.3,0.9,13,195
0500000US13197,"Marion County, Georgia",42.5,20.0,25.9,4.1,13,197
0500000US13199,"Meriwether County, Georgia",44.4,25.6,24.0,2.7,13,199
0500000US13201,"Miller County, Georgia",41.4,22.1,23.7,2.3,13,201
0500000US13205,"Mitchell County, Georgia",48.0,32.4,21.5,2.6,13,205
0500000US13207,"Monroe County, Georgia",31.9,15.6,20.6,2.0,13,207
0500000US13209,"Montgomery County, Georgia",39.3,20.6,21.9,3.2,13,209
0500000US13211,"Morgan County, Georgia",32.8,13.8,22.1,1.3,13,211
0500000US13213,"Murray County, Georgia",34.7,20.3,16.8,1.5,13,213
0500000US13215,"Muscogee County, Georgia",40.4,24.0,17.6,6.6,13,215
0500000US13217,"Newton County, Georgia",34.1,20.4,15.9,2.6,13,217
0500000US13219,"Oconee County, Georgia",23.5,8.8,16.6,1.5,13,219
0500000US13221,"Oglethorpe County, Georgia",39.4,21.6,21.6,3.4,13,221
0500000US13223,"Paulding County, Georgia",27.2,14.9,13.2,2.6,13,223
0500000US13225,"Peach County, Georgia",35.9,18.1,19.2,4.7,13,225
0500000US13227,"Pickens County, Georgia",41.6,18.6,24.5,2.3,13,227
0500000US13229,"Pierce County, Georgia",36.6,19.4,19.8,3.1,13,229
0500000US13231,"Pike County, Georgia",27.9,10.8,19.7,2.5,13,231
0500000US13233,"Polk County, Georgia",38.7,25.1,18.2,0.9,13,233
0500000US13235,"Pulaski County, Georgia",49.3,29.8,28.1,4.6,13,235
0500000US13237,"Putnam County, Georgia",43.8,20.0,25.9,3.3,13,237
0500000US13239,"Quitman County, Georgia",55.6,24.4,45.1,8.1,13,239
0500000US13241,"Rabun County, Georgia",46.6,18.6,32.2,3.4,13,241
0500000US13243,"Randolph County, Georgia",65.1,51.7,24.7,1.1,13,243
0500000US13245,"Richmond County, Georgia",43.6,26.5,18.5,6.0,13,245
0500000US13247,"Rockdale County, Georgia",35.5,19.6,16.6,3.8,13,247
0500000US13249,"Schley County, Georgia",37.2,19.9,19.6,4.9,13,249
0500000US13251,"Screven County, Georgia",44.6,27.2,23.9,3.3,13,251
0500000US13253,"Seminole County, Georgia",52.1,27.6,29.2,2.2,13,253
0500000US13255,"Spalding County, Georgia",42.7,24.9,21.6,3.7,13,255
0500000US13257,"Stephens County, Georgia",43.0,23.8,23.8,2.3,13,257
0500000US13259,"Stewart County, Georgia",52.6,31.4,27.6,6.3,13,259
0500000US13261,"Sumter County, Georgia",43.7,27.9,19.5,2.3,13,261
0500000US13263,"Talbot County, Georgia",46.3,20.8,30.9,3.5,13,263
0500000US13265,"Taliaferro County, Georgia",57.0,32.7,30.3,3.6,13,265
0500000US13267,"Tattnall County, Georgia",43.2,28.1,19.8,2.9,13,267
0500000US13269,"Taylor County, Georgia",51.8,34.5,26.4,3.1,13,269
0500000US13271,"Telfair County, Georgia",56.3,36.0,27.4,2.9,13,271
0500000US13273,"Terrell County, Georgia",51.6,33.9,22.0,1.7,13,273
0500000US13275,"Thomas County, Georgia",41.6,24.6,22.0,2.5,13,275
0500000US13277,"Tift County, Georgia",39.7,25.4,17.7,2.1,13,277
0500000US13279,"Toombs County, Georgia",45.3,30.6,19.4,2.7,13,279
0500000US13281,"Towns County, Georgia",51.0,16.2,38.3,4.3,13,281
0500000US13283,"Treutlen County, Georgia",51.0,36.0,22.4,1.5,13,283
0500000US13285,"Troup County, Georgia",38.4,24.0,18.2,2.2,13,285
0500000US13287,"Turner County, Georgia",51.9,37.1,23.7,2.0,13,287
0500000US13289,"Twiggs County, Georgia",49.4,26.5,30.7,5.9,13,289
0500000US13291,"Union County, Georgia",49.6,16.3,36.3,5.5,13,291
0500000US13293,"Upson County, Georgia",42.4,23.2,25.0,3.0,13,293
0500000US13295,"Walker County, Georgia",39.7,20.7,22.9,1.8,13,295
0500000US13297,"Walton County, Georgia",32.8,16.6,17.7,2.4,13,297
0500000US13299,"Ware County, Georgia",45.5,28.2,20.9,2.9,13,299
0500000US13301,"Warren County, Georgia",45.8,24.1,25.4,1.8,13,301
0500000US13303,"Washington County, Georgia",46.2,30.1,21.6,3.6,13,303
0500000US13305,"Wayne County, Georgia",40.9,25.2,19.4,1.8,13,305
0500000US13307,"Webster County, Georgia",41.7,24.6,25.8,4.8,13,307
0500000US13309,"Wheeler County, Georgia",43.2,23.6,25.3,1.0,13,309
0500000US13311,"White County, Georgia",40.2,19.2,24.9,3.1,13,311
0500000US13313,"Whitfield County, Georgia",34.2,20.1,16.9,1.3,13,313
0500000US13315,"Wilcox County, Georgia",46.6,25.7,27.6,1.4,13,315
0500000US13317,"Wilkes County, Georgia",43.3,21.8,26.8,2.7,13,317
0500000US13319,"Wilkinson County, Georgia",44.5,23.6,27.1,2.5,13,319
0500000US13321,"Worth County, Georgia",45.3,27.6,23.2,2.6,13,321
0500000US15001,"Hawaii County, Hawaii",48.1,26.9,24.1,2.6,15,001
0500000US15003,"Honolulu County, Hawaii",36.3,17.7,20.1,3.0,15,003
0500000US15005,"Kalawao County, Hawaii",36.6,29.3,22.0,2.4,15,005
0500000US15007,"Kauai County, Hawaii",43.2,22.9,22.1,2.5,15,007
0500000US15009,"Maui County, Hawaii",37.0,18.5,20.2,1.9,15,009
0500000US16001,"Ada County, Idaho",28.9,13.0,16.5,2.8,16,001
0500000US16003,"Adams County, Idaho",44.1,10.8,31.7,6.3,16,003
0500000US16005,"Bannock County, Idaho",36.6,22.6,16.9,2.3,16,005
0500000US16007,"Bear Lake County, Idaho",36.6,17.1,22.6,1.9,16,007
0500000US16009,"Benewah County, Idaho",45.4,20.9,27.4,5.1,16,009
0500000US16011,"Bingham County, Idaho",36.3,22.2,16.5,2.6,16,011
0500000US16013,"Blaine County, Idaho",35.3,12.6,23.1,1.5,16,013
0500000US16015,"Boise County, Idaho",43.4,12.7,30.6,4.8,16,015
0500000US16017,"Bonner County, Idaho",46.5,21.1,28.8,3.9,16,017
0500000US16019,"Bonneville County, Idaho",35.6,21.7,15.5,2.3,16,019
0500000US16021,"Boundary County, Idaho",48.1,26.6,24.6,5.0,16,021
0500000US16023,"Butte County, Idaho",46.3,26.7,22.7,2.4,16,023
0500000US16025,"Camas County, Idaho",40.3,23.2,15.8,4.2,16,025
0500000US16027,"Canyon County, Idaho",36.0,21.6,15.9,3.3,16,027
0500000US16029,"Caribou County, Idaho",34.7,16.6,19.4,2.7,16,029
0500000US16031,"Cassia County, Idaho",34.9,22.1,14.5,1.7,16,031
0500000US16033,"Clark County, Idaho",39.8,27.2,13.2,0.4,16,033
0500000US16035,"Clearwater County, Idaho",45.8,17.4,33.0,4.7,16,035
0500000US16037,"Custer County, Idaho",47.3,15.4,38.0,4.9,16,037
0500000US16039,"Elmore County, Idaho",39.2,19.8,18.8,8.1,16,039
0500000US16041,"Franklin County, Idaho",29.7,16.3,15.9,1.0,16,041
0500000US16043,"Fremont County, Idaho",42.1,23.8,20.1,2.1,16,043
0500000US16045,"Gem County, Idaho",42.1,19.1,23.4,4.0,16,045
0500000US16047,"Gooding County, Idaho",38.2,21.2,19.3,1.9,16,047
0500000US16049,"Idaho County, Idaho",46.9,17.3,32.0,5.7,16,049
0500000US16051,"Jefferson County, Idaho",31.6,21.1,12.1,1.3,16,051
0500000US16053,"Jerome County, Idaho",39.3,27.1,14.8,1.7,16,053
0500000US16055,"Kootenai County, Idaho",36.5,16.6,21.9,3.7,16,055
0500000US16057,"Latah County, Idaho",25.4,11.0,15.2,1.9,16,057
0500000US16059,"Lemhi County, Idaho",57.7,28.5,34.2,6.4,16,059
0500000US16061,"Lewis County, Idaho",50.9,25.4,32.2,4.5,16,061
0500000US16063,"Lincoln County, Idaho",40.7,26.4,16.1,1.4,16,063
0500000US16065,"Madison County, Idaho",25.3,20.2,5.5,0.6,16,065
0500000US16067,"Minidoka County, Idaho",40.5,27.1,16.8,1.4,16,067
0500000US16069,"Nez Perce County, Idaho",36.9,17.8,22.2,3.4,16,069
0500000US16071,"Oneida County, Idaho",32.9,15.2,19.4,2.8,16,071
0500000US16073,"Owyhee County, Idaho",42.4,25.1,21.3,2.6,16,073
0500000US16075,"Payette County, Idaho",44.2,25.7,20.2,3.4,16,075
0500000US16077,"Power County, Idaho",42.7,28.2,15.4,1.6,16,077
0500000US16079,"Shoshone County, Idaho",48.5,26.0,26.6,3.9,16,079
0500000US16081,"Teton County, Idaho",29.9,16.1,15.0,1.0,16,081
0500000US16083,"Twin Falls County, Idaho",37.7,22.2,18.2,2.6,16,083
0500000US16085,"Valley County, Idaho",42.9,14.8,30.1,3.6,16,085
0500000US16087,"Washington County, Idaho",46.0,20.4,27.5,4.6,16,087
0500000US17001,"Adams County, Illinois",38.4,18.7,22.2,2.5,17,001
0500000US17003,"Alexander County, Illinois",61.5,39.0,28.0,5.4,17,003
0500000US17005,"Bond County, Illinois",41.0,22.3,21.8,2.3,17,005
0500000US17007,"Boone County, Illinois",38.2,22.6,17.0,2.0,17,007
0500000US17009,"Brown County, Illinois",36.4,18.0,23.8,0.7,17,009
0500000US17011,"Bureau County, Illinois",41.3,20.5,23.8,2.3,17,011
0500000US17013,"Calhoun County, Illinois",39.0,16.6,26.7,2.9,17,013
0500000US17015,"Carroll County, Illinois",43.7,18.9,26.6,3.0,17,015
0500000US17017,"Cass County, Illinois",39.4,21.9,20.0,1.4,17,017
0500000US17019,"Champaign County, Illinois",29.5,16.8,13.9,1.2,17,019
0500000US17021,"Christian County, Illinois",44.5,24.9,23.0,2.4,17,021
0500000US17023,"Clark County, Illinois",40.0,20.6,22.2,2.6,17,023
0500000US17025,"Clay County, Illinois",48.2,30.3,22.8,3.0,17,025
0500000US17027,"Clinton County, Illinois",31.6,12.8,19.7,2.3,17,027
0500000US17029,"Coles County, Illinois",42.4,25.1,19.7,2.2,17,029
0500000US17031,"Cook County, Illinois",34.9,21.5,16.0,1.1,17,031
0500000US17033,"Crawford County, Illinois",41.1,21.8,22.0,2.5,17,033
0500000US17035,"Cumberland County, Illinois",37.5,18.7,22.1,1.8,17,035
0500000US17037,"DeKalb County, Illinois",34.0,20.8,14.4,1.5,17,037
0500000US17039,"De Witt County, Illinois",35.6,15.8,21.2,2.6,17,039
0500000US17041,"Douglas County, Illinois",32.8,15.6,18.2,2.4,17,041
0500000US17043,"DuPage County, Illinois",26.6,11.6,16.5,0.9,17,043
0500000US17045,"Edgar County, Illinois",50.5,26.3,27.9,1.9,17,045
0500000US17047,"Edwards County, Illinois",45.9,25.8,23.8,2.1,17,047
0500000US17049,"Effingham County, Illinois",38.8,21.4,19.6,2.7,17,049
0500000US17051,"Fayette County, Illinois",44.5,25.1,21.8,2.0,17,051
0500000US17053,"Ford County, Illinois",44.1,26.8,20.2,2.2,17,053
0500000US17055,"Franklin County, Illinois",50.4,31.0,23.6,3.9,17,055
0500000US17057,"Fulton County, Illinois",44.9,23.8,23.7,2.3,17,057
0500000US17059,"Gallatin County, Illinois",49.8,27.6,27.4,3.0,17,059
0500000US17061,"Greene County, Illinois",48.4,28.2,23.2,2.1,17,061
0500000US17063,"Grundy County, Illinois",27.8,12.8,15.4,1.8,17,063
0500000US17065,"Hamilton County, Illinois",43.0,20.4,25.1,3.8,17,065
0500000US17067,"Hancock County, Illinois",43.3,19.4,26.1,2.7,17,067
0500000US17069,"Hardin County, Illinois",61.6,31.4,36.0,2.1,17,069
0500000US17071,"Henderson County, Illinois",48.4,21.2,29.5,2.7,17,071
0500000US17073,"Henry County, Illinois",37.5,17.2,22.4,2.3,17,073
0500000US17075,"Iroquois County, Illinois",43.7,23.4,23.2,2.3,17,075
0500000US17077,"Jackson County, Illinois",41.8,26.4,17.7,2.8,17,077
0500000US17079,"Jasper County, Illinois",34.7,16.6,21.2,2.3,17,079
0500000US17081,"Jefferson County, Illinois",45.2,25.7,22.2,3.7,17,081
0500000US17083,"Jersey County, Illinois",33.5,13.6,21.1,2.5,17,083
0500000US17085,"Jo Daviess County, Illinois",45.4,16.0,30.7,3.0,17,085
0500000US17087,"Johnson County, Illinois",47.4,25.0,24.9,3.1,17,087
0500000US17089,"Kane County, Illinois",30.3,16.4,15.1,1.2,17,089
0500000US17091,"Kankakee County, Illinois",40.2,23.1,19.8,2.1,17,091
0500000US17093,"Kendall County, Illinois",22.6,12.1,11.2,1.3,17,093
0500000US17095,"Knox County, Illinois",44.5,23.3,24.1,2.4,17,095
0500000US17097,"Lake County, Illinois",28.7,14.1,15.8,1.6,17,097
0500000US17099,"LaSalle County, Illinois",41.0,21.9,21.1,2.7,17,099
0500000US17101,"Lawrence County, Illinois",43.8,25.5,21.6,1.8,17,101
0500000US17103,"Lee County, Illinois",39.8,19.3,23.5,2.5,17,103
0500000US17105,"Livingston County, Illinois",38.8,19.6,21.8,1.9,17,105
0500000US17107,"Logan County, Illinois",40.7,20.9,22.5,1.7,17,107
0500000US17109,"McDonough County, Illinois",38.2,20.8,20.6,2.4,17,109
0500000US17111,"McHenry County, Illinois",27.7,12.1,16.4,1.7,17,111
0500000US17113,"McLean County, Illinois",27.0,12.7,15.1,1.4,17,113
0500000US17115,"Macon County, Illinois",43.3,23.8,22.2,2.2,17,115
0500000US17117,"Macoupin County, Illinois",44.4,24.0,23.7,2.2,17,117
0500000US17119,"Madison County, Illinois",36.0,17.8,19.7,2.2,17,119
0500000US17121,"Marion County, Illinois",47.5,28.1,22.3,3.9,17,121
0500000US17123,"Marshall County, Illinois",42.7,19.8,24.2,3.0,17,123
0500000US17125,"Mason County, Illinois",44.4,21.4,25.4,3.8,17,125
0500000US17127,"Massac County, Illinois",46.4,25.9,24.5,3.6,17,127
0500000US17129,"Menard County, Illinois",36.3,16.6,22.3,1.7,17,129
