GEO_ID,NAME,B27010_001E,B27010_002E,B27010_018E,B27010_034E,B27010_051E,B27010_007E,B27010_013E,B27010_023E,B27010_029E,B27010_039E,B27010_046E,B27010_062E,state,county,tract,block group,GEO_ID_2,GEO_ID_2
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1505,404,294,541,266,269,0,82,0,179,6,81,15,001,020100,1,1500000US150010201001,1500000US150010201002
1500000US150030052001,Block Group 1; Census Tract 52; Honolulu County; Hawaii,752,65,147,369,171,0,0,36,0,42,0,131,15,003,005200,1,1500000US150030052001,1500000US150030052002
1500000US150030052002,Block Group 2; Census Tract 52; Honolulu County; Hawaii,1731,173,258,692,608,98,0,167,0,232,30,351,15,003,005200,2,1500000US150030052002,1500000US150030052001
1500000US150030053001,Block Group 1; Census Tract 53; Honolulu County; Hawaii,3717,1141,1192,988,396,769,0,300,0,244,0,130,15,003,005300,1,1500000US150030053001,1500000US150030053001
1500000US150030053002,Block Group 2; Census Tract 53; Honolulu County; Hawaii,871,118,68,348,337,72,0,20,0,84,4,193,15,003,005300,2,1500000US150030053002,1500000US150030053002
1500000US150030054001,Block Group 1; Census Tract 54; Honolulu County; Hawaii,1464,625,288,318,233,558,3,137,0,221,21,157,15,003,005400,1,1500000US150030054001,1500000US150030054001
1500000US150030055001,Block Group 1; Census Tract 55; Honolulu County; Hawaii,2071,320,492,791,468,154,0,91,0,154,21,184,15,003,005500,1,1500000US150030055001,1500000US150030055001
1500000US150030056011,Block Group 1; Census Tract 56.01; Honolulu County; Hawaii,1106,128,299,243,436,84,0,62,0,74,1,321,15,003,005601,1,1500000US150030056011,1500000US150030056012
1500000US150030056012,Block Group 2; Census Tract 56.01; Honolulu County; Hawaii,1208,453,87,459,209,337,0,76,0,79,0,52,15,003,005601,2,1500000US150030056012,1500000US150030056011
1500000US150030056021,Block Group 1; Census Tract 56.02; Honolulu County; Hawaii,1089,250,138,480,221,88,0,62,0,31,0,15,15,003,005602,1,1500000US150030056021,1500000US150030056023
1500000US150030056022,Block Group 2; Census Tract 56.02; Honolulu County; Hawaii,731,195,169,233,134,159,0,32,0,20,38,38,15,003,005602,2,1500000US150030056022,1500000US150030056021
1500000US150030056023,Block Group 3; Census Tract 56.02; Honolulu County; Hawaii,2159,513,506,804,336,295,0,142,0,22,0,13,15,003,005602,3,1500000US150030056023,1500000US150030056022
1500000US150030057001,Block Group 1; Census Tract 57; Honolulu County; Hawaii,1864,91,456,796,521,82,0,152,0,304,65,24,15,003,005700,1,1500000US150030057001,1500000US150030057001
1500000US150030057002,Block Group 2; Census Tract 57; Honolulu County; Hawaii,906,163,185,458,100,94,0,90,0,86,0,0,15,003,005700,2,1500000US150030057002,1500000US150030057002
1500000US150030058001,Block Group 1; Census Tract 58; Honolulu County; Hawaii,1172,396,180,313,283,362,0,143,0,186,11,149,15,003,005800,1,1500000US150030058001,1500000US150030058001
1500000US150030058002,Block Group 2; Census Tract 58; Honolulu County; Hawaii,2099,481,469,720,429,165,11,53,0,134,0,41,15,003,005800,2,1500000US150030058002,1500000US150030058002
1500000US150030059001,Block Group 1; Census Tract 59; Honolulu County; Hawaii,1995,520,368,823,284,333,5,132,0,277,27,59,15,003,005900,1,1500000US150030059001,1500000US150030059002
1500000US150030059002,Block Group 2; Census Tract 59; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,005900,2,1500000US150030059002,1500000US150030060001
1500000US150030060001,Block Group 1; Census Tract 60; Honolulu County; Hawaii,2225,598,290,860,477,343,0,52,0,209,18,20,15,003,006000,1,1500000US150030060001,1500000US150030060003
1500000US150030060002,Block Group 2; Census Tract 60; Honolulu County; Hawaii,1704,369,268,766,301,241,0,49,0,150,0,22,15,003,006000,2,1500000US150030060002,1500000US150030061001
1500000US150030060003,Block Group 3; Census Tract 60; Honolulu County; Hawaii,1691,377,423,701,190,136,0,0,0,48,0,54,15,003,006000,3,1500000US150030060003,1500000US150030062021
1500000US150030061001,Block Group 1; Census Tract 61; Honolulu County; Hawaii,1548,244,314,653,337,63,7,27,0,78,0,45,15,003,006100,1,1500000US150030061001,1500000US150030062022
1500000US150030061002,Block Group 2; Census Tract 61; Honolulu County; Hawaii,2724,655,506,1102,461,180,0,73,8,111,5,87,15,003,006100,2,1500000US150030061002,1500000US150030062031
1500000US150030062021,Block Group 1; Census Tract 62.02; Honolulu County; Hawaii,1807,582,470,524,231,446,0,92,10,174,22,58,15,003,006202,1,1500000US150030062021,1500000US150030059001
1500000US150030062022,Block Group 2; Census Tract 62.02; Honolulu County; Hawaii,745,350,106,222,67,227,0,31,0,84,16,20,15,003,006202,2,1500000US150030062022,1500000US150030060002
1500000US150030062031,Block Group 1; Census Tract 62.03; Honolulu County; Hawaii,3533,861,877,1219,576,495,0,167,0,215,36,195,15,003,006203,1,1500000US150030062031,1500000US150030061002
1500000US150030062032,Block Group 2; Census Tract 62.03; Honolulu County; Hawaii,1705,267,544,477,417,108,0,111,0,91,30,41,15,003,006203,2,1500000US150030062032,1500000US150030062032
1500000US150030063011,Block Group 1; Census Tract 63.01; Honolulu County; Hawaii,1250,171,282,489,308,14,0,0,0,60,0,31,15,003,006301,1,1500000US150030063011,1500000US150030063011
1500000US150030063012,Block Group 2; Census Tract 63.01; Honolulu County; Hawaii,1476,256,194,606,420,92,0,32,0,94,26,27,15,003,006301,2,1500000US150030063012,1500000US150030063012
1500000US150030063013,Block Group 3; Census Tract 63.01; Honolulu County; Hawaii,1224,281,122,533,288,42,0,34,0,46,8,7,15,003,006301,3,1500000US150030063013,1500000US150030063013
1500000US150030063021,Block Group 1; Census Tract 63.02; Honolulu County; Hawaii,587,203,38,258,88,104,0,10,0,45,0,0,15,003,006302,1,1500000US150030063021,1500000US150030063021
1500000US150030063022,Block Group 2; Census Tract 63.02; Honolulu County; Hawaii,2354,1171,337,753,93,1025,0,144,0,391,41,0,15,003,006302,2,1500000US150030063022,1500000US150030063022
1500000US150030064011,Block Group 1; Census Tract 64.01; Honolulu County; Hawaii,2388,428,582,937,441,196,0,95,0,101,20,16,15,003,006401,1,1500000US150030064011,1500000US150030064011
1500000US150030064021,Block Group 1; Census Tract 64.02; Honolulu County; Hawaii,991,123,106,558,204,39,0,49,0,11,21,0,15,003,006402,1,1500000US150030064021,1500000US150030064024
1500000US150030064022,Block Group 2; Census Tract 64.02; Honolulu County; Hawaii,1272,221,353,563,135,34,0,31,0,59,0,44,15,003,006402,2,1500000US150030064022,1500000US150030064021
1500000US150030064023,Block Group 3; Census Tract 64.02; Honolulu County; Hawaii,2875,297,775,1327,476,115,0,194,0,87,0,17,15,003,006402,3,1500000US150030064023,1500000US150030064022
1500000US150030064024,Block Group 4; Census Tract 64.02; Honolulu County; Hawaii,1829,108,412,716,593,23,0,86,12,114,0,39,15,003,006402,4,1500000US150030064024,1500000US150030064023
1500000US150030065001,Block Group 1; Census Tract 65; Honolulu County; Hawaii,2997,510,502,1237,748,137,0,31,0,112,5,67,15,003,006500,1,1500000US150030065001,1500000US150030065001
1500000US150030065002,Block Group 2; Census Tract 65; Honolulu County; Hawaii,1175,265,198,480,232,41,0,50,0,15,0,24,15,003,006500,2,1500000US150030065002,1500000US150030065002
1500000US150030067031,Block Group 1; Census Tract 67.03; Honolulu County; Hawaii,1589,580,195,567,247,19,0,77,0,9,0,66,15,003,006703,1,1500000US150030067031,1500000US150030067031
1500000US150030067041,Block Group 1; Census Tract 67.04; Honolulu County; Hawaii,1996,780,508,631,77,340,0,136,0,174,0,0,15,003,006704,1,1500000US150030067041,1500000US150030067043
1500000US150030067042,Block Group 2; Census Tract 67.04; Honolulu County; Hawaii,439,20,9,80,330,20,0,0,0,21,0,50,15,003,006704,2,1500000US150030067042,1500000US150030067041
1500000US150030067043,Block Group 3; Census Tract 67.04; Honolulu County; Hawaii,1206,254,243,488,221,156,0,55,0,0,65,7,15,003,006704,3,1500000US150030067043,1500000US150030067042
1500000US150030067044,Block Group 4; Census Tract 67.04; Honolulu County; Hawaii,653,124,39,266,224,15,0,15,0,29,0,4,15,003,006704,4,1500000US150030067044,1500000US150030067044
1500000US150030067045,Block Group 5; Census Tract 67.04; Honolulu County; Hawaii,2239,365,446,926,502,0,0,16,0,18,0,38,15,003,006704,5,1500000US150030067045,1500000US150030067045
1500000US150030068061,Block Group 1; Census Tract 68.06; Honolulu County; Hawaii,853,120,128,347,258,17,0,25,0,33,0,0,15,003,006806,1,1500000US150030068061,1500000US150030068062
1500000US150030068062,Block Group 2; Census Tract 68.06; Honolulu County; Hawaii,789,96,111,256,326,54,0,20,0,10,0,0,15,003,006806,2,1500000US150030068062,1500000US150030068101
1500000US150030068101,Block Group 1; Census Tract 68.10; Honolulu County; Hawaii,1943,1213,422,300,8,12,0,0,0,0,0,3,15,003,006810,1,1500000US150030068101,1500000US150030068111
1500000US150030068102,Block Group 2; Census Tract 68.10; Honolulu County; Hawaii,638,333,213,82,10,0,0,8,0,0,0,0,15,003,006810,2,1500000US150030068102,1500000US150030068121
1500000US150030068111,Block Group 1; Census Tract 68.11; Honolulu County; Hawaii,1136,727,189,220,0,0,0,0,0,0,0,0,15,003,006811,1,1500000US150030068111,1500000US150030068134
1500000US150030068121,Block Group 1; Census Tract 68.12; Honolulu County; Hawaii,1421,172,283,525,441,17,0,27,0,26,0,0,15,003,006812,1,1500000US150030068121,1500000US150030068061
1500000US150030068131,Block Group 1; Census Tract 68.13; Honolulu County; Hawaii,2083,313,417,1047,306,0,0,9,0,114,0,0,15,003,006813,1,1500000US150030068131,1500000US150030068102
1500000US150030068132,Block Group 2; Census Tract 68.13; Honolulu County; Hawaii,117,23,8,79,7,0,0,0,0,0,0,0,15,003,006813,2,1500000US150030068132,1500000US150030068131
1500000US150030068133,Block Group 3; Census Tract 68.13; Honolulu County; Hawaii,1357,259,268,657,173,81,0,30,0,0,0,19,15,003,006813,3,1500000US150030068133,1500000US150030068132
1500000US150030068134,Block Group 4; Census Tract 68.13; Honolulu County; Hawaii,1309,156,292,428,433,0,0,0,0,15,0,49,15,003,006813,4,1500000US150030068134,1500000US150030068133
1500000US150030068141,Block Group 1; Census Tract 68.14; Honolulu County; Hawaii,1298,315,280,421,282,105,0,110,0,54,0,63,15,003,006814,1,1500000US150030068141,1500000US150030068142
1500000US150030068142,Block Group 2; Census Tract 68.14; Honolulu County; Hawaii,1000,219,256,355,170,31,0,15,0,100,0,10,15,003,006814,2,1500000US150030068142,1500000US150030068141
1500000US150030068151,Block Group 1; Census Tract 68.15; Honolulu County; Hawaii,2083,556,407,693,427,315,0,49,0,66,0,0,15,003,006815,1,1500000US150030068151,1500000US150030068151
1500000US150030068152,Block Group 2; Census Tract 68.15; Honolulu County; Hawaii,632,125,207,162,138,9,0,0,0,16,0,30,15,003,006815,2,1500000US150030068152,1500000US150030068152
1500000US150030068161,Block Group 1; Census Tract 68.16; Honolulu County; Hawaii,2177,434,472,863,408,41,0,39,0,55,27,33,15,003,006816,1,1500000US150030068161,1500000US150030068171
1500000US150030068171,Block Group 1; Census Tract 68.17; Honolulu County; Hawaii,1359,215,180,699,265,33,0,54,0,141,39,0,15,003,006817,1,1500000US150030068171,1500000US150030068172
1500000US150030068172,Block Group 2; Census Tract 68.17; Honolulu County; Hawaii,1771,447,313,727,284,140,0,57,0,73,9,21,15,003,006817,2,1500000US150030068172,1500000US150030068181
1500000US150030068173,Block Group 3; Census Tract 68.17; Honolulu County; Hawaii,889,155,105,339,290,37,0,0,0,9,7,19,15,003,006817,3,1500000US150030068173,1500000US150030068191
1500000US150030068181,Block Group 1; Census Tract 68.18; Honolulu County; Hawaii,1410,160,303,573,374,38,0,15,0,75,0,74,15,003,006818,1,1500000US150030068181,1500000US150030069003
1500000US150030068191,Block Group 1; Census Tract 68.19; Honolulu County; Hawaii,837,58,217,438,124,21,0,8,0,59,0,11,15,003,006819,1,1500000US150030068191,1500000US150030068161
1500000US150030068192,Block Group 2; Census Tract 68.19; Honolulu County; Hawaii,1621,302,227,633,459,71,0,34,11,76,0,25,15,003,006819,2,1500000US150030068192,1500000US150030068173
1500000US150030069001,Block Group 1; Census Tract 69; Honolulu County; Hawaii,634,345,205,71,13,0,0,0,0,0,0,0,15,003,006900,1,1500000US150030069001,1500000US150030068192
1500000US150030069002,Block Group 2; Census Tract 69; Honolulu County; Hawaii,1686,1193,162,331,0,8,0,0,0,15,0,0,15,003,006900,2,1500000US150030069002,1500000US150030069001
1500000US150030069003,Block Group 3; Census Tract 69; Honolulu County; Hawaii,1080,634,115,254,77,0,0,0,0,11,0,0,15,003,006900,3,1500000US150030069003,1500000US150030069002
1500000US150030070011,Block Group 1; Census Tract 70.01; Honolulu County; Hawaii,444,83,297,64,0,0,0,0,0,0,0,0,15,003,007001,1,1500000US150030070011,1500000US150030070011
1500000US150030070012,Block Group 2; Census Tract 70.01; Honolulu County; Hawaii,294,100,82,112,0,0,0,0,0,26,0,0,15,003,007001,2,1500000US150030070012,1500000US150030070012
1500000US150030070021,Block Group 1; Census Tract 70.02; Honolulu County; Hawaii,604,305,132,167,0,0,0,0,0,0,0,0,15,003,007002,1,1500000US150030070021,1500000US150030070021
1500000US150030070022,Block Group 2; Census Tract 70.02; Honolulu County; Hawaii,854,425,215,214,0,0,0,0,0,0,0,0,15,003,007002,2,1500000US150030070022,1500000US150030070022
1500000US150030071001,Block Group 1; Census Tract 71; Honolulu County; Hawaii,1258,500,422,303,33,57,0,27,0,21,0,0,15,003,007100,1,1500000US150030071001,1500000US150030071002
1500000US150030071002,Block Group 2; Census Tract 71; Honolulu County; Hawaii,1571,844,322,393,12,0,0,1,1,0,0,0,15,003,007100,2,1500000US150030071002,1500000US150030071001
1500000US150030073021,Block Group 1; Census Tract 73.02; Honolulu County; Hawaii,724,412,109,203,0,0,0,0,0,0,0,0,15,003,007302,1,1500000US150030073021,1500000US150030073022
1500000US150030073022,Block Group 2; Census Tract 73.02; Honolulu County; Hawaii,764,457,64,243,0,0,0,0,0,0,0,0,15,003,007302,2,1500000US150030073022,1500000US150030073021
1500000US150030073023,Block Group 3; Census Tract 73.02; Honolulu County; Hawaii,1153,567,279,307,0,0,0,0,0,0,0,0,15,003,007302,3,1500000US150030073023,1500000US150030074001
1500000US150030073024,Block Group 4; Census Tract 73.02; Honolulu County; Hawaii,1076,594,211,225,46,0,0,0,0,0,0,0,15,003,007302,4,1500000US150030073024,1500000US150030075042
1500000US150030074001,Block Group 1; Census Tract 74; Honolulu County; Hawaii,717,328,144,229,16,0,0,15,0,14,0,0,15,003,007400,1,1500000US150030074001,1500000US150030075041
1500000US150030074002,Block Group 2; Census Tract 74; Honolulu County; Hawaii,1384,872,235,277,0,0,0,0,0,0,0,0,15,003,007400,2,1500000US150030074002,1500000US150030073023
1500000US150030075041,Block Group 1; Census Tract 75.04; Honolulu County; Hawaii,1017,170,312,357,178,54,0,80,0,36,6,33,15,003,007504,1,1500000US150030075041,1500000US150030073024
1500000US150030075042,Block Group 2; Census Tract 75.04; Honolulu County; Hawaii,1955,608,438,626,283,501,0,157,8,312,47,54,15,003,007504,2,1500000US150030075042,1500000US150030074002
1500000US150030075071,Block Group 1; Census Tract 75.07; Honolulu County; Hawaii,1374,208,231,472,463,0,0,0,0,0,24,8,15,003,007507,1,1500000US150030075071,1500000US150030075073
1500000US150030075072,Block Group 2; Census Tract 75.07; Honolulu County; Hawaii,7,0,0,7,0,0,0,0,0,7,0,0,15,003,007507,2,1500000US150030075072,1500000US150030075071
1500000US150030075073,Block Group 3; Census Tract 75.07; Honolulu County; Hawaii,1884,283,271,768,562,0,0,40,0,8,0,9,15,003,007507,3,1500000US150030075073,1500000US150030075072
1500000US150030075074,Block Group 4; Census Tract 75.07; Honolulu County; Hawaii,1946,245,433,666,602,0,0,6,0,0,4,31,15,003,007507,4,1500000US150030075074,1500000US150030075074
1500000US150030075081,Block Group 1; Census Tract 75.08; Honolulu County; Hawaii,1320,861,83,364,12,0,0,0,0,0,0,0,15,003,007508,1,1500000US150030075081,1500000US150030075082
1500000US150030075082,Block Group 2; Census Tract 75.08; Honolulu County; Hawaii,778,68,167,224,319,0,0,0,0,75,0,63,15,003,007508,2,1500000US150030075082,1500000US150030075081
1500000US150030075083,Block Group 3; Census Tract 75.08; Honolulu County; Hawaii,715,22,103,335,255,0,0,0,0,14,0,23,15,003,007508,3,1500000US150030075083,1500000US150030075083
1500000US150030075084,Block Group 4; Census Tract 75.08; Honolulu County; Hawaii,2695,544,523,964,664,0,0,26,0,14,9,0,15,003,007508,4,1500000US150030075084,1500000US150030075084
1500000US150030075085,Block Group 5; Census Tract 75.08; Honolulu County; Hawaii,1037,102,232,429,274,0,0,0,0,0,0,0,15,003,007508,5,1500000US150030075085,1500000US150030077013
1500000US150030077011,Block Group 1; Census Tract 77.01; Honolulu County; Hawaii,1327,333,222,463,309,34,0,13,0,38,0,0,15,003,007701,1,1500000US150030077011,1500000US150030075085
1500000US150030077012,Block Group 2; Census Tract 77.01; Honolulu County; Hawaii,1578,263,544,367,404,125,0,74,0,33,0,23,15,003,007701,2,1500000US150030077012,1500000US150030077011
1500000US150030077013,Block Group 3; Census Tract 77.01; Honolulu County; Hawaii,883,372,170,208,133,75,0,39,0,12,0,0,15,003,007701,3,1500000US150030077013,1500000US150030077012
1500000US150030077021,Block Group 1; Census Tract 77.02; Honolulu County; Hawaii,1060,213,205,406,236,36,0,26,0,36,9,0,15,003,007702,1,1500000US150030077021,1500000US150030077021
1500000US150030077022,Block Group 2; Census Tract 77.02; Honolulu County; Hawaii,1025,167,108,389,361,21,0,16,0,10,0,0,15,003,007702,2,1500000US150030077022,1500000US150030077022
1500000US150030077023,Block Group 3; Census Tract 77.02; Honolulu County; Hawaii,1718,246,433,710,329,28,0,17,0,0,0,0,15,003,007702,3,1500000US150030077023,1500000US150030077023
1500000US150030077024,Block Group 4; Census Tract 77.02; Honolulu County; Hawaii,1359,268,231,526,334,69,0,11,0,42,0,0,15,003,007702,4,1500000US150030077024,1500000US150030077024
1500000US150030078041,Block Group 1; Census Tract 78.04; Honolulu County; Hawaii,965,137,173,351,304,0,0,8,0,24,0,11,15,003,007804,1,1500000US150030078041,1500000US150030078041
1500000US150030078042,Block Group 2; Census Tract 78.04; Honolulu County; Hawaii,1150,231,134,424,361,0,0,13,0,0,0,18,15,003,007804,2,1500000US150030078042,1500000US150030078042
1500000US150030078071,Block Group 1; Census Tract 78.07; Honolulu County; Hawaii,1049,113,215,433,288,0,0,0,0,0,0,0,15,003,007807,1,1500000US150030078071,1500000US150030078073
1500000US150030078072,Block Group 2; Census Tract 78.07; Honolulu County; Hawaii,766,95,136,434,101,0,0,0,0,49,0,0,15,003,007807,2,1500000US150030078072,1500000US150030078075
